"year","month","origin","sum"
"2018","8","SJT","80"
"2018","8","SJU","42481"
"2018","8","SLC","104628"
"2018","8","SLN","2247"
"2018","8","SMF","32907"
"2018","8","SMX","432"
"2018","8","SNA","37902"
"2018","8","SPI","2344"
"2018","8","SPN","253"
"2018","8","SPS","820"
"2018","8","SRQ","3221"
"2018","8","STC","191"
"2018","8","STL","78321"
"2018","8","STS","4245"
"2018","8","STT","2913"
"2018","8","STX","1193"
"2018","8","SUN","1280"
"2018","8","SUX","1039"
"2018","8","SWF","3906"
"2018","8","SWO","440"
"2018","8","SYR","14836"
"2018","8","TLH","4104"
"2018","8","TOL","2684"
"2018","8","TPA","97760"
"2018","8","TRI","2642"
"2018","8","TTN","9303"
"2018","8","TUL","12099"
"2018","8","TUS","8767"
"2018","8","TVC","9725"
"2018","8","TWF","-159"
"2018","8","TXK","273"
"2018","8","TYR","1037"
"2018","8","TYS","23965"
"2018","8","UIN","2667"
"2018","8","USA","885"
"2018","8","VEL","-30"
"2018","8","VLD","354"
"2018","8","VPS","6458"
"2018","8","WRG","-74"
"2018","8","WYS","-232"
"2018","8","XNA","12609"
"2018","8","YAK","-378"
"2018","8","YUM","-334"
"2018","9","ABE","2060"
"2018","9","ABI","815"
"2018","9","ABQ","13529"
"2018","9","ABR","-342"
"2018","9","ABY","504"
"2018","9","ACK","716"
"2018","9","ACT","-206"
"2018","9","ACV","2533"
"2018","9","ACY","155"
"2018","9","ADK","89"
"2018","9","ADQ","-347"
"2018","9","AEX","1560"
"2018","9","AGS","1974"
"2018","9","ALB","4067"
"2018","9","ALO","74"
"2018","9","AMA","3945"
"2018","9","ANC","-95"
"2018","9","APN","99"
"2018","9","ASE","2086"
"2018","9","ATL","181457"
"2018","9","ATW","1250"
"2018","9","AUS","46338"
"2018","9","AVL","7805"
"2018","9","AVP","2461"
"2018","9","AZA","1554"
"2018","9","AZO","594"
"2018","9","BDL","8928"
"2018","9","BET","-384"
"2018","9","BFF","-313"
"2018","9","BFL","741"
"2018","9","BGM","-1"
"2018","9","BGR","2159"
"2018","9","BHM","13174"
"2018","9","BIL","3877"
"2018","9","BIS","1403"
"2018","9","BJI","793"
"2018","9","BKG","211"
"2018","9","BLI","-93"
"2018","9","BLV","284"
"2018","9","BMI","1373"
"2018","9","BNA","49784"
"2018","9","BOI","4585"
"2018","9","BOS","124848"
"2018","9","BPT","265"
"2018","9","BQK","-138"
"2018","9","BQN","593"
"2018","9","BRD","310"
"2018","9","BRO","282"
"2018","9","BRW","-662"
"2018","9","BTM","-226"
"2018","9","BTR","6720"
"2018","9","BTV","5412"
"2018","9","BUF","12962"
"2018","9","BUR","12227"
"2018","9","BWI","63450"
"2018","9","BZN","2657"
"2018","9","CAE","1150"
"2018","9","CAK","5272"
"2018","9","CDC","-385"
"2018","9","CDV","-208"
"2018","9","CGI","78"
"2018","9","CHA","7351"
"2018","9","CHO","2022"
"2018","9","CHS","7803"
"2018","9","CID","5555"
"2018","9","CIU","-31"
"2018","9","CKB","1150"
"2018","9","CLE","22678"
"2018","9","CLL","1778"
"2018","9","CLT","156544"
"2018","9","CMH","31621"
"2018","9","CMI","1401"
"2018","9","CMX","1231"
"2018","9","CNY","-327"
"2018","9","COD","253"
"2018","9","COS","10957"
"2018","9","COU","2570"
"2018","9","CPR","-314"
"2018","9","CRP","4375"
"2018","9","CRW","3119"
"2018","9","CSG","655"
"2018","9","CVG","32656"
"2018","9","CWA","1183"
"2018","9","DAB","185"
"2018","9","DAL","68250"
"2018","9","DAY","10604"
"2018","9","DBQ","187"
"2018","9","DCA","97521"
"2018","9","DEN","140813"
"2018","9","DFW","320046"
"2018","9","DHN","707"
"2018","9","DLH","1279"
"2018","9","DRO","2034"
"2018","9","DSM","9633"
"2018","9","DTW","62339"
"2018","9","DVL","-248"
"2018","9","EAR","-437"
"2018","9","EAU","197"
"2018","9","ECP","3475"
"2018","9","EGE","83"
"2018","9","EKO","-374"
"2018","9","ELM","641"
"2018","9","ELP","12972"
"2018","9","ERI","-159"
"2018","9","ESC","416"
"2018","9","EUG","1458"
"2018","9","EVV","1714"
"2018","9","EWN","677"
"2018","9","EWR","120116"
"2018","9","EYW","-218"
"2018","9","FAI","-1764"
"2018","9","FAR","1496"
"2018","9","FAT","5409"
"2018","9","FAY","2785"
"2018","9","FCA","-299"
"2018","9","FLG","144"
"2018","9","FLL","47455"
"2018","9","FNT","438"
"2018","9","FSD","4028"
"2018","9","FSM","2780"
"2018","9","FWA","7226"
"2018","9","GCC","-43"
"2018","9","GCK","299"
"2018","9","GEG","5092"
"2018","9","GFK","115"
"2018","9","GGG","323"
"2018","9","GJT","-854"
"2018","9","GNV","724"
"2018","9","GPT","4458"
"2018","9","GRB","1879"
"2018","9","GRI","657"
"2018","9","GRK","576"
"2018","9","GRR","11384"
"2018","9","GSO","9326"
"2018","9","GSP","8084"
"2018","9","GTF","-156"
"2018","9","GTR","349"
"2018","9","GUM","-44"
"2018","9","HDN","-95"
"2018","9","HGR","-7"
"2018","9","HHH","-318"
"2018","9","HIB","-139"
"2018","9","HLN","-366"
"2018","9","HNL","-1093"
"2018","9","HOB","457"
"2018","9","HOU","46858"
"2018","9","HPN","5550"
"2018","9","HRL","1430"
"2018","9","HSV","7345"
"2018","9","HTS","1268"
"2018","9","HVN","197"
"2018","9","HYA","31"
"2018","9","HYS","410"
"2018","9","IAD","57959"
"2018","9","IAG","496"
"2018","9","IAH","147584"
"2018","9","ICT","7673"
"2018","9","IDA","-83"
"2018","9","ILM","2304"
"2018","9","IMT","-4"
"2018","9","IND","27677"
"2018","9","INL","-267"
"2018","9","ISN","538"
"2018","9","ISP","4953"
"2018","9","ITH","-57"
"2018","9","ITO","-2064"
"2018","9","JAC","4568"
"2018","9","JAN","6348"
"2018","9","JAX","14918"
"2018","9","JFK","84974"
"2018","9","JLN","648"
"2018","9","JMS","-346"
"2018","9","JNU","-941"
"2018","9","KOA","-5393"
"2018","9","KTN","-182"
"2018","9","LAN","2038"
"2018","9","LAR","-135"
"2018","9","LAS","92173"
"2018","9","LAW","1700"
"2018","9","LAX","75138"
"2018","9","LBB","6994"
"2018","9","LBE","-112"
"2018","9","LBF","-345"
"2018","9","LBL","-330"
"2018","9","LCH","927"
"2018","9","LCK","1025"
"2018","9","LEX","5677"
"2018","9","LFT","2554"
"2018","9","LGA","132376"
"2018","9","LGB","535"
"2018","9","LIH","-742"
"2018","9","LIT","6637"
"2018","9","LNK","457"
"2018","9","LRD","1836"
"2018","9","LSE","1553"
"2018","9","LWB","1799"
"2018","9","LWS","-73"
"2018","9","LYH","2445"
"2018","9","MAF","6268"
"2018","9","MBS","1059"
"2018","9","MCI","21356"
"2018","9","MCO","75633"
"2018","9","MDT","4693"
"2018","9","MDW","80285"
"2018","9","MEI","347"
"2018","9","MEM","12021"
"2018","9","MFE","8684"
"2018","9","MFR","2150"
"2018","9","MGM","3118"
"2018","9","MHK","2743"
"2018","9","MHT","3137"
"2018","9","MIA","42805"
"2018","9","MKE","16566"
"2018","9","MKG","912"
"2018","9","MLB","681"
"2018","9","MLI","1866"
"2018","9","MLU","2290"
"2018","9","MOB","4759"
"2018","9","MOT","253"
"2018","9","MQT","1013"
"2018","9","MRY","3754"
"2018","9","MSN","4876"
"2018","9","MSO","514"
"2018","9","MSP","70673"
"2018","9","MSY","34359"
"2018","9","MTJ","1408"
"2018","9","MVY","343"
"2018","9","MYR","3275"
"2018","9","OAJ","2313"
"2018","9","OAK","25256"
"2018","9","OGD","250"
"2018","9","OGG","-2299"
"2018","9","OKC","13390"
"2018","9","OMA","12674"
"2018","9","OME","-584"
"2018","9","ONT","11169"
"2018","9","ORD","277111"
"2018","9","ORF","19239"
"2018","9","ORH","1245"
"2018","9","OTH","91"
"2018","9","OTZ","-413"
"2018","9","OWB","82"
"2018","9","PAH","-243"
"2018","9","PBG","80"
"2018","9","PBI","11247"
"2018","9","PDX","12886"
"2018","9","PGD","478"
"2018","9","PGV","1253"
"2018","9","PHF","2785"
"2018","9","PHL","96612"
"2018","9","PHX","103407"
"2018","9","PIA","2409"
"2018","9","PIB","-235"
"2018","9","PIE","3005"
"2018","9","PIH","256"
"2018","9","PIT","22463"
"2018","9","PLN","413"
"2018","9","PNS","6005"
"2018","9","PPG","5"
"2018","9","PRC","1034"
"2018","9","PSC","843"
"2018","9","PSE","-158"
"2018","9","PSG","-582"
"2018","9","PSM","114"
"2018","9","PSP","-716"
"2018","9","PUB","-430"
"2018","9","PVD","10287"
"2018","9","PVU","114"
"2018","9","PWM","9295"
"2018","9","RAP","2202"
"2018","9","RDD","1929"
"2018","9","RDM","452"
"2018","9","RDU","46308"
"2018","9","RFD","611"
"2018","9","RHI","1209"
"2018","9","RIC","22891"
"2018","9","RKS","-334"
"2018","9","RNO","5262"
"2018","9","ROA","2185"
"2018","9","ROC","8384"
"2018","9","ROW","2900"
"2018","9","RST","1369"
"2018","9","RSW","9014"
"2018","9","SAF","1139"
"2018","9","SAN","43335"
"2018","9","SAT","32620"
"2018","9","SAV","6176"
"2018","9","SBA","2197"
"2018","9","SBN","6327"
"2018","9","SBP","1841"
"2018","9","SCC","-986"
"2018","9","SCE","680"
"2018","9","SCK","712"
"2018","9","SDF","15628"
"2018","9","SEA","64894"
"2018","9","SFB","1416"
"2018","9","SFO","73502"
"2018","9","SGF","6609"
"2018","9","SGU","-1145"
"2018","9","SHD","648"
"2018","9","SHV","4835"
"2018","9","SIT","-638"
"2018","9","SJC","21968"
"2018","9","SJT","715"
"2018","9","SJU","14017"
"2018","9","SLC","32285"
"2018","9","SLN","679"
"2018","9","SMF","11019"
"2018","9","SMX","327"
"2018","9","SNA","14323"
"2018","9","SPI","782"
"2018","9","SPN","132"
"2018","9","SPS","13"
"2018","9","SRQ","1382"
"2018","9","STC","75"
"2018","9","STL","43582"
"2018","9","STS","189"
"2018","9","STT","683"
"2018","9","STX","299"
"2018","9","SUN","1154"
"2018","9","SUX","1095"
"2018","9","SWF","2094"
"2018","9","SWO","138"
"2018","9","SYR","8061"
"2018","9","TLH","2480"
"2018","9","TOL","-443"
"2018","9","TPA","41184"
"2018","9","TRI","818"
"2018","9","TTN","5475"
"2018","9","TUL","9077"
"2018","9","TUS","6262"
"2018","9","TVC","331"
"2018","9","TWF","-609"
"2018","9","TXK","385"
"2018","9","TYR","938"
"2018","9","TYS","7070"
"2018","9","UIN","450"
"2018","9","USA","1221"
"2018","9","VEL","-353"
"2018","9","VLD","36"
"2018","9","VPS","4638"
"2018","9","WRG","-602"
"2018","9","WYS","-493"
"2018","9","XNA","8821"
"2018","9","YAK","-430"
"2018","9","YUM","-684"
"2018","10","ABE","1174"
"2018","10","ABI","1945"
"2018","10","ABQ","17884"
"2018","10","ABR","117"
"2018","10","ABY","1518"
"2018","10","ACK","191"
"2018","10","ACT","1485"
"2018","10","ACV","1225"
"2018","10","ACY","-371"
"2018","10","ADK","259"
"2018","10","ADQ","-232"
"2018","10","AEX","1240"
"2018","10","AGS","1287"
"2018","10","ALB","5065"
"2018","10","ALO","-43"
"2018","10","AMA","3911"
"2018","10","ANC","-714"
"2018","10","APN","15"
"2018","10","ASE","8533"
"2018","10","ATL","159347"
"2018","10","ATW","918"
"2018","10","AUS","47803"
"2018","10","AVL","5400"
"2018","10","AVP","797"
"2018","10","AZA","4151"
"2018","10","AZO","1021"
"2018","10","BDL","8026"
"2018","10","BET","24"
"2018","10","BFF","-320"
"2018","10","BFL","2232"
"2018","10","BGM","1234"
"2018","10","BGR","2056"
"2018","10","BHM","9708"
"2018","10","BIL","958"
"2018","10","BIS","1302"
"2018","10","BJI","-81"
"2018","10","BKG","-42"
"2018","10","BLI","1442"
"2018","10","BLV","421"
"2018","10","BMI","3448"
"2018","10","BNA","57966"
"2018","10","BOI","7609"
"2018","10","BOS","134299"
"2018","10","BPT","225"
"2018","10","BQK","-266"
"2018","10","BQN","1800"
"2018","10","BRD","-181"
"2018","10","BRO","-71"
"2018","10","BRW","-577"
"2018","10","BTM","-427"
"2018","10","BTR","10173"
"2018","10","BTV","6494"
"2018","10","BUF","10551"
"2018","10","BUR","15073"
"2018","10","BWI","44693"
"2018","10","BZN","2312"
"2018","10","CAE","4329"
"2018","10","CAK","5156"
"2018","10","CDC","246"
"2018","10","CDV","-629"
"2018","10","CGI","88"
"2018","10","CHA","3739"
"2018","10","CHO","2753"
"2018","10","CHS","10102"
"2018","10","CID","4364"
"2018","10","CIU","917"
"2018","10","CKB","1322"
"2018","10","CLE","24413"
"2018","10","CLL","398"
"2018","10","CLT","131586"
"2018","10","CMH","20032"
"2018","10","CMI","1349"
"2018","10","CMX","222"
"2018","10","CNY","324"
"2018","10","COD","1113"
"2018","10","COS","11085"
"2018","10","COU","2714"
"2018","10","CPR","-525"
"2018","10","CRP","4787"
"2018","10","CRW","3028"
"2018","10","CSG","1958"
"2018","10","CVG","24369"
"2018","10","CWA","259"
"2018","10","DAB","1262"
"2018","10","DAL","82390"
"2018","10","DAY","7333"
"2018","10","DBQ","38"
"2018","10","DCA","76505"
"2018","10","DEN","182350"
"2018","10","DFW","371353"
"2018","10","DHN","93"
"2018","10","DLH","2140"
"2018","10","DRO","1390"
"2018","10","DSM","10543"
"2018","10","DTW","47097"
"2018","10","DVL","772"
"2018","10","EAR","-525"
"2018","10","EAU","477"
"2018","10","ECP","15157"
"2018","10","EGE","913"
"2018","10","EKO","-264"
"2018","10","ELM","136"
"2018","10","ELP","16491"
"2018","10","ERI","373"
"2018","10","ESC","445"
"2018","10","EUG","1499"
"2018","10","EVV","1406"
"2018","10","EWN","2013"
"2018","10","EWR","112699"
"2018","10","EYW","818"
"2018","10","FAI","-2182"
"2018","10","FAR","2601"
"2018","10","FAT","9583"
"2018","10","FAY","1788"
"2018","10","FCA","1306"
"2018","10","FLG","-47"
"2018","10","FLL","37028"
"2018","10","FNT","5119"
"2018","10","FSD","6119"
"2018","10","FSM","1675"
"2018","10","FWA","4754"
"2018","10","GCC","810"
"2018","10","GCK","145"
"2018","10","GEG","5380"
"2018","10","GFK","1145"
"2018","10","GGG","227"
"2018","10","GJT","1172"
"2018","10","GNV","875"
"2018","10","GPT","2206"
"2018","10","GRB","3485"
"2018","10","GRI","2147"
"2018","10","GRK","3191"
"2018","10","GRR","8837"
"2018","10","GSO","7125"
"2018","10","GSP","6727"
"2018","10","GTF","-593"
"2018","10","GTR","202"
"2018","10","GUM","456"
"2018","10","HDN","-4"
"2018","10","HGR","258"
"2018","10","HHH","114"
"2018","10","HIB","625"
"2018","10","HLN","-81"
"2018","10","HNL","6949"
"2018","10","HOB","842"
"2018","10","HOU","61174"
"2018","10","HPN","8320"
"2018","10","HRL","3477"
"2018","10","HSV","2343"
"2018","10","HTS","727"
"2018","10","HVN","224"
"2018","10","HYS","43"
"2018","10","IAD","28017"
"2018","10","IAG","110"
"2018","10","IAH","119028"
"2018","10","ICT","9713"
"2018","10","IDA","198"
"2018","10","ILM","2055"
"2018","10","IMT","570"
"2018","10","IND","24702"
"2018","10","INL","-336"
"2018","10","ISN","815"
"2018","10","ISP","1991"
"2018","10","ITH","1978"
"2018","10","ITO","-2142"
"2018","10","JAC","3254"
"2018","10","JAN","9525"
"2018","10","JAX","14780"
"2018","10","JFK","40739"
"2018","10","JLN","1436"
"2018","10","JMS","1901"
"2018","10","JNU","-1399"
"2018","10","KOA","-3157"
"2018","10","KTN","-558"
"2018","10","LAN","780"
"2018","10","LAR","1885"
"2018","10","LAS","106456"
"2018","10","LAW","2286"
"2018","10","LAX","134243"
"2018","10","LBB","8330"
"2018","10","LBE","-681"
"2018","10","LBF","-364"
"2018","10","LBL","58"
"2018","10","LCH","734"
"2018","10","LCK","596"
"2018","10","LEX","2878"
"2018","10","LFT","2577"
"2018","10","LGA","123015"
"2018","10","LGB","3644"
"2018","10","LIH","1980"
"2018","10","LIT","5829"
"2018","10","LNK","2638"
"2018","10","LRD","2208"
"2018","10","LSE","332"
"2018","10","LWB","1570"
"2018","10","LWS","-486"
"2018","10","LYH","241"
"2018","10","MAF","14364"
"2018","10","MBS","2719"
"2018","10","MCI","29226"
"2018","10","MCO","72991"
"2018","10","MDT","5642"
"2018","10","MDW","80112"
"2018","10","MEI","1067"
"2018","10","MEM","8551"
"2018","10","MFE","6172"
"2018","10","MFR","2542"
"2018","10","MGM","1569"
"2018","10","MHK","1322"
"2018","10","MHT","1505"
"2018","10","MIA","42444"
"2018","10","MKE","15166"
"2018","10","MKG","695"
"2018","10","MLB","98"
"2018","10","MLI","3230"
"2018","10","MLU","2192"
"2018","10","MOB","5878"
"2018","10","MOT","1686"
"2018","10","MQT","989"
"2018","10","MRY","3652"
"2018","10","MSN","5798"
"2018","10","MSO","812"
"2018","10","MSP","51262"
"2018","10","MSY","28498"
"2018","10","MTJ","466"
"2018","10","MVY","-58"
"2018","10","MYR","1797"
"2018","10","OAJ","415"
"2018","10","OAK","34498"
"2018","10","OGD","226"
"2018","10","OGG","5784"
"2018","10","OGS","78"
"2018","10","OKC","7991"
"2018","10","OMA","13209"
"2018","10","OME","-565"
"2018","10","ONT","13304"
"2018","10","ORD","216353"
"2018","10","ORF","16223"
"2018","10","ORH","1253"
"2018","10","OTH","1884"
"2018","10","OTZ","-201"
"2018","10","OWB","273"
"2018","10","PAH","1174"
"2018","10","PBG","438"
"2018","10","PBI","9017"
"2018","10","PDX","18741"
"2018","10","PGD","299"
"2018","10","PGV","2350"
"2018","10","PHF","622"
"2018","10","PHL","64273"
"2018","10","PHX","115122"
"2018","10","PIA","1383"
"2018","10","PIB","587"
"2018","10","PIE","-978"
"2018","10","PIH","-697"
"2018","10","PIT","21796"
"2018","10","PLN","140"
"2018","10","PNS","4237"
"2018","10","PPG","56"
"2018","10","PRC","201"
"2018","10","PSC","903"
"2018","10","PSE","-395"
"2018","10","PSG","-616"
"2018","10","PSM","930"
"2018","10","PSP","2438"
"2018","10","PUB","971"
"2018","10","PVD","8068"
"2018","10","PVU","916"
"2018","10","PWM","10661"
"2018","10","RAP","3442"
"2018","10","RDD","364"
"2018","10","RDM","2094"
"2018","10","RDU","45896"
"2018","10","RFD","-445"
"2018","10","RHI","37"
"2018","10","RIC","11476"
"2018","10","RKS","462"
"2018","10","RNO","8677"
"2018","10","ROA","1511"
"2018","10","ROC","7532"
"2018","10","ROW","843"
"2018","10","RST","917"
"2018","10","RSW","9316"
"2018","10","SAF","987"
"2018","10","SAN","50113"
"2018","10","SAT","33432"
"2018","10","SAV","10595"
"2018","10","SBA","6203"
"2018","10","SBN","7073"
"2018","10","SBP","2652"
"2018","10","SCC","-1068"
"2018","10","SCE","834"
"2018","10","SCK","1321"
"2018","10","SDF","12328"
"2018","10","SEA","93701"
"2018","10","SFB","6124"
"2018","10","SFO","101842"
"2018","10","SGF","5863"
"2018","10","SGU","1194"
"2018","10","SHD","1805"
"2018","10","SHV","2994"
"2018","10","SIT","-409"
"2018","10","SJC","30163"
"2018","10","SJT","1480"
"2018","10","SJU","8733"
"2018","10","SLC","33019"
"2018","10","SLN","598"
"2018","10","SMF","20504"
"2018","10","SMX","384"
"2018","10","SNA","22577"
"2018","10","SPI","1938"
"2018","10","SPN","289"
"2018","10","SPS","716"
"2018","10","SRQ","3892"
"2018","10","STC","-62"
"2018","10","STL","45646"
"2018","10","STS","-103"
"2018","10","STT","-394"
"2018","10","STX","282"
"2018","10","SUN","493"
"2018","10","SUX","887"
"2018","10","SWF","2691"
"2018","10","SWO","462"
"2018","10","SYR","6870"
"2018","10","TLH","-86"
"2018","10","TOL","754"
"2018","10","TPA","24791"
"2018","10","TRI","304"
"2018","10","TTN","6165"
"2018","10","TUL","8603"
"2018","10","TUS","11501"
"2018","10","TVC","1312"
"2018","10","TWF","-228"
"2018","10","TXK","628"
"2018","10","TYR","1143"
"2018","10","TYS","4872"
"2018","10","UIN","2114"
"2018","10","USA","642"
"2018","10","VEL","782"
"2018","10","VLD","-27"
"2018","10","VPS","1589"
"2018","10","WRG","-292"
"2018","10","XNA","7028"
"2018","10","YAK","-513"
"2018","10","YUM","614"
"2018","11","ABE","3636"
"2018","11","ABI","533"
"2018","11","ABQ","12366"
"2018","11","ABR","109"
"2018","11","ABY","1407"
"2018","11","ACT","16"
"2018","11","ACV","3183"
"2018","11","ACY","1172"
"2018","11","ADK","-6"
"2018","11","ADQ","45"
"2018","11","AEX","1999"
"2018","11","AGS","3148"
"2018","11","ALB","7825"
"2018","11","ALO","752"
"2018","11","AMA","2557"
"2018","11","ANC","3142"
"2018","11","APN","2088"
"2018","11","ASE","565"
"2018","11","ATL","321885"
"2018","11","ATW","2842"
"2018","11","AUS","46377"
"2018","11","AVL","6804"
"2018","11","AVP","3123"
"2018","11","AZA","3863"
"2018","11","AZO","1033"
"2018","11","BDL","28154"
"2018","11","BET","-213"
"2018","11","BFF","-380"
"2018","11","BFL","2069"
"2018","11","BGM","1002"
"2018","11","BGR","2053"
"2018","11","BHM","10228"
"2018","11","BIL","1406"
"2018","11","BIS","1290"
"2018","11","BJI","-370"
"2018","11","BKG","-9"
"2018","11","BLI","910"
"2018","11","BLV","401"
"2018","11","BMI","1554"
"2018","11","BNA","64552"
"2018","11","BOI","10409"
"2018","11","BOS","160070"
"2018","11","BPT","-296"
"2018","11","BQK","563"
"2018","11","BQN","3274"
"2018","11","BRD","281"
"2018","11","BRO","1944"
"2018","11","BRW","-422"
"2018","11","BTM","327"
"2018","11","BTR","4712"
"2018","11","BTV","13317"
"2018","11","BUF","15614"
"2018","11","BUR","25082"
"2018","11","BWI","88204"
"2018","11","BZN","2849"
"2018","11","CAE","3450"
"2018","11","CAK","9600"
"2018","11","CDC","40"
"2018","11","CDV","-920"
"2018","11","CGI","258"
"2018","11","CHA","5814"
"2018","11","CHO","5764"
"2018","11","CHS","16533"
"2018","11","CID","6974"
"2018","11","CIU","575"
"2018","11","CKB","2213"
"2018","11","CLE","40145"
"2018","11","CLL","426"
"2018","11","CLT","140888"
"2018","11","CMH","41537"
"2018","11","CMI","706"
"2018","11","CMX","1690"
"2018","11","CNY","5"
"2018","11","COD","1297"
"2018","11","COS","7196"
"2018","11","COU","968"
"2018","11","CPR","1452"
"2018","11","CRP","2309"
"2018","11","CRW","6941"
"2018","11","CSG","3323"
"2018","11","CVG","33718"
"2018","11","CWA","98"
"2018","11","CYS","290"
"2018","11","DAB","1208"
"2018","11","DAL","59613"
"2018","11","DAY","14870"
"2018","11","DBQ","209"
"2018","11","DCA","105035"
"2018","11","DEN","177480"
"2018","11","DFW","204555"
"2018","11","DHN","2244"
"2018","11","DLH","1723"
"2018","11","DRO","1293"
"2018","11","DRT","449"
"2018","11","DSM","5693"
"2018","11","DTW","95419"
"2018","11","DVL","1405"
"2018","11","EAR","-518"
"2018","11","EAU","103"
"2018","11","ECP","4038"
"2018","11","EGE","636"
"2018","11","EKO","-355"
"2018","11","ELM","91"
"2018","11","ELP","12699"
"2018","11","ERI","1030"
"2018","11","ESC","1761"
"2018","11","EUG","7172"
